"from_date","emp_no","last_name","first_name","gender","salary"
"1986-04-03",484811,"Schrift","Fusako","M",40000
"1986-08-02",484889,"Dichev","Gay","M",50546
"1986-05-20",484914,"Crelier","Weijing","M",76088
"1986-11-06",484923,"Schaap","Zhanqiu","M",49661
"1986-05-14",484942,"Begiun","Gunilla","F",59720
"1986-06-01",484952,"Azumi","Larisa","M",42110
"1986-08-05",484943,"Iivonen","Danel","M",48422
"1986-06-14",484963,"Peek","Jiann","F",46746
"1986-05-08",485081,"Kenevan","Filipe","M",47216
"1986-07-23",484985,"Gide","Fei","M",49979
"1986-12-18",484988,"Reeker","Kshitij","F",40000
"1986-10-07",484989,"Jumpertz","Clyde","F",68597
"1986-10-08",485000,"Quaggetto","Conor","M",64730
"1986-02-28",485004,"Keohane","Mohammed","M",40000
"1986-06-28",485096,"Molenkamp","Lihong","M",41018
"1986-03-03",485099,"Chleq","Piyawadee","M",73427
"1986-01-31",485032,"Vesel","Subhankar","M",56384
"1986-04-23",485102,"Dusink","Kauko","M",93932
"1986-05-17",485041,"Bugaenko","Chaitali","M",40000
"1986-07-14",485107,"Kalsbeek","Subhrajyoti","M",53123
"1986-08-17",485058,"Curless","Jamaludin","F",46873
"1986-10-24",485063,"Gecsel","Sadok","M",40000
"1986-11-07",485115,"Panwar","Toney","F",53140
"1986-12-02",485130,"Brlek","Eldridge","M",40000
"1986-07-17",485148,"Restivo","Adamantios","F",46876
"1986-10-20",485151,"Camarinopoulos","Feipei","F",49035
"1986-02-17",485162,"Manderick","Ekawit","F",40000
"1986-01-03",485166,"Heystek","Karoline","F",48141
"1986-11-15",485223,"Bauknecht","Atilio","M",59110
"1986-06-25",485225,"Sessa","Shuzo","M",43848
"1986-08-15",485240,"Ducloy","Shigeichiro","M",61916
"1986-11-27",485243,"Ressouche","Uri","F",41444
"1986-11-05",485286,"Ruther","Radhika","M",89008
"1986-03-19",485287,"Garrabrants","Dipayan","F",58365
"1986-12-02",485173,"Gimarc","Remmert","M",65565
"1986-06-03",485299,"Peternell","Lakshmi","M",40000
"1986-05-07",485177,"Rosaz","Jouko","M",76679
"1986-11-03",485183,"Ladret","Parto","M",58843
"1986-04-03",485325,"Moffat","Roselyn","M",48333
"1986-06-03",485192,"Alpin","Ronghao","F",43500
"1986-11-22",485193,"Jonsson","Pranas","M",40000
"1986-07-26",485202,"Dechter","Mabo","F",40000
"1986-02-18",485203,"Sooriamurthi","Sumali","F",40000
"1986-03-15",485213,"Frezza","Rosli","M",58301
"1986-11-06",485487,"Roohalamini","Goetz","M",93536
"1986-12-16",485356,"Trogemann","Alselm","M",60127
"1986-01-06",485367,"Comellas","Carrsten","F",56887
"1986-04-23",485369,"Schonegge","Hyuckchul","M",76410
"1986-06-19",485381,"Vingron","Aral","M",60623
"1986-02-20",485384,"Katzenelson","Masako","M",52919
"1986-05-06",485387,"Wendorf","Hatim","F",40000
"1986-12-14",485489,"Armand","Keiichiro","F",55395
"1986-07-09",485395,"Weedman","Woody","F",44315
"1986-12-23",485491,"Uhrig","Mizuhito","F",40000
"1986-07-21",485499,"Percebois","Cristinel","M",52328
"1986-01-20",485425,"Thisen","Mohd","M",40304
"1986-03-26",485509,"Tsunoo","Shaowei","M",40000
"1986-06-13",485434,"Majewski","Gadiel","F",40000
"1986-11-01",485443,"Lyonns","Guangming","M",46685
"1986-03-01",485446,"Kitai","Tran","M",76146
"1986-10-04",485547,"Verspoor","Ayonca","F",80559
"1986-12-12",485452,"Wilfing","JoAnna","F",56218
"1986-04-05",485467,"Peac","Rayond","F",47718
"1986-12-26",485469,"Mitchem","Chaosheng","M",40000
"1986-11-24",485478,"Vieri","Arie","M",46831
"1986-06-06",485554,"Soloway","Wonhee","M",63071
"1986-09-30",485573,"Perry","Alper","F",51885
"1986-12-16",485579,"Iwayama","Munehiro","M",44117
"1986-01-27",485772,"Spieker","Gio","F",40000
"1986-08-07",485645,"Schieder","Susanne","F",40000
"1986-08-01",485658,"Syang","Alper","M",100953
"1986-06-23",485664,"Stentiford","Ranan","M",40000
"1986-12-28",485683,"Flexer","Qunsheng","F",71195
"1986-12-17",485786,"Kobuchi","Masanao","F",44500
"1986-09-25",485718,"Jenevein","Renee","M",93934
"1986-12-17",485826,"Riesenhuber","Garnet","M",47761
"1986-04-15",485720,"Swiler","Eberhardt","M",40000
"1986-04-02",485721,"Stassinopoulos","Ingemar","M",77882
"1986-09-07",485730,"Atchley","Kwangjo","M",40000
"1986-07-29",485745,"Speckmann","Sanjiv","F",53165
"1986-09-20",485750,"Iacovou","Eckart","M",66533
"1986-11-21",485832,"Thebaut","Nathan","M",83422
"1986-05-17",485834,"Kandlur","Miomir","M",43245
"1986-02-07",485843,"Kalsbeek","Tonny","M",42382
"1986-10-10",485878,"Mikschl","Christoph","M",40000
"1986-06-02",485898,"Yetim","Chinhyun","F",46817
"1986-09-30",486038,"Swen","Arfst","M",52025
"1986-07-14",485968,"Sankaranarayanan","Zhongwei","M",56333
"1986-09-09",485972,"Detkin","Shietung","F",59414
"1986-10-01",486051,"Ossenbruggen","Divier","M",50656
"1986-02-21",486052,"Hainaut","Jianhua","F",46724
"1986-11-06",486082,"Luce","Guoxiang","F",42749
"1986-05-05",486092,"Mitzlaff","Arumugam","F",40000
"1986-01-27",486101,"Stifter","Gita","M",56745
"1986-10-13",486135,"Milicia","Takahiro","M",76740
"1986-05-16",486159,"Kading","Vojin","M",40000
"1986-05-13",486149,"Merey","Mostafa","M",75541
"1986-01-11",486178,"Levasseur","Chikako","M",66822
"1986-05-01",486188,"Melter","Mona","M",55851
"1986-04-20",486192,"Schrift","Murthy","F",40000
"1986-11-02",486193,"Whitcomb","Jaber","F",40000
"1986-11-02",486290,"Peak","Mariangiola","M",48223
"1986-03-28",486224,"Businaro","Francesca","M",40000
"1986-06-28",486231,"Dichev","Vincent","F",40000
"1986-09-10",486240,"Silva","Khalil","F",40000
"1986-11-18",486333,"Warwick","Mikhail","F",45523
"1986-09-19",486371,"Dusink","Mara","F",54230
"1986-11-22",486374,"Simmel","Mario","F",50223
"1986-06-13",486380,"Auyong","Lakshmi","F",42716
"1986-05-29",486393,"Aloisi","Kristinn","M",43698
"1986-11-24",486563,"Merkl","Byong","F",40000
"1986-10-28",486433,"Arlazarov","Malu","M",52418
"1986-09-04",486456,"Bernick","Elrique","M",49693
"1986-08-16",486473,"McAffer","Chenye","M",40000
"1986-11-16",486505,"Zaumen","Jouko","F",40000
"1986-09-24",486567,"Muchinsky","Genta","M",59092
"1986-05-28",486508,"Narlikar","Serif","F",47103
"1986-12-23",486572,"Tyugu","Tianruo","M",49693
"1986-11-20",486524,"Waymire","Masaki","F",40000
"1986-04-14",486578,"Gornas","Lalit","F",75818
"1986-12-22",486581,"Lammel","Genevieve","F",40000
"1986-05-31",486595,"Akaboshi","Mooi","M",40000
"1986-03-29",486549,"Quadeer","Morris","M",40000
"1986-08-08",486602,"Fabrizio","Serap","F",40000
"1986-11-26",486644,"Coullard","Jinxi","F",42557
"1986-08-02",486647,"Mullainathan","Mayuko","M",62069
"1986-04-27",486681,"Velasco","Kousuke","F",40000
"1986-02-05",486693,"Delaune","Sastry","M",40689
"1986-12-14",486703,"Lorcy","Masasuke","M",55039
"1986-06-15",486720,"Kumaresan","Gou","M",41944
"1986-09-08",486830,"Unni","Marsal","M",54413
"1986-09-18",486731,"Nishimukai","Stella","M",44847
"1986-09-14",486748,"Kieras","Otilia","M",52224
"1986-03-22",486772,"Speer","Cristinel","M",63779
"1986-06-25",486775,"Yetim","Lene","F",40000
"1986-09-03",486831,"Quadeer","Ennio","M",58964
"1986-06-17",486788,"Compeau","Hugo","M",61322
"1986-03-12",486789,"Yemenis","Tze","M",63442
"1986-11-14",486833,"Puppo","Mostafa","M",70529
"1986-01-16",486794,"Cronau","Yucai","M",40000
"1986-09-05",486837,"Openshaw","Felicidad","M",61050
"1986-04-11",486809,"Schmittgen","Oldrich","M",79618
"1986-11-24",486860,"Schnabel","Berni","F",40000
"1986-04-02",486863,"Polupanov","Nathan","M",40000
"1986-12-13",486882,"Edelhoff","Yuqun","M",40000
"1986-09-06",486883,"Deyuan","Ayakannu","M",40000
"1986-01-18",486891,"Ramsey","Karsten","M",100064
"1986-06-07",486892,"Chappelet","Samphel","M",77440
"1986-02-15",486894,"Constantine","Kristin","F",68337
"1986-07-30",486958,"Kropf","Tonny","F",45160
"1986-10-03",486909,"Siegrist","Gianluca","M",41607
"1986-04-15",486980,"DiGiano","Bernice","F",76198
"1986-02-01",486982,"Stanfel","Lokesh","F",53893
"1986-08-29",486997,"Siegrist","Kotesh","M",46971
"1986-12-16",487037,"Chartres","Jaber","M",40000
"1986-11-30",486944,"Makinen","Sivanarayana","M",62277
"1986-05-13",487051,"Senzako","Margo","F",40000
"1986-03-07",487066,"Hiraishi","Marsal","F",40590
"1986-01-07",486946,"Chleq","Idoia","M",48481
"1986-12-04",487083,"Schrooten","Shaibal","M",40000
"1986-11-21",487233,"Conia","Berthier","M",62551
"1986-05-04",487265,"Sidhu","Ramzi","F",40000
"1986-05-22",487102,"Rahimi","Hatem","F",57627
"1986-10-26",487267,"Erez","Maris","F",40000
"1986-03-09",487138,"Remmers","Piyush","M",40000
"1986-06-27",487276,"Kowalchuk","Chaoyi","M",54181
"1986-08-11",487149,"Suppi","Uno","M",40000
"1986-06-08",487285,"Minakawa","Augustine","M",72097
"1986-02-13",487315,"Binkley","Tamiya","F",40000
"1986-09-29",487208,"Pettey","Elrique","M",49685
"1986-11-10",487334,"Munch","Navid","M",40000
"1986-11-07",487218,"Lorcy","Khoa","M",40000
"1986-07-17",487350,"Axelband","Krisda","M",40000
"1986-06-16",487498,"Hebden","Lakshmi","M",72392
"1986-04-07",487534,"Wegerle","Subbu","M",52293
"1986-11-07",487388,"Sidhu","Toshiko","M",40000
"1986-09-03",487535,"Sadowsky","Fumiyo","M",45988
"1986-05-30",487411,"Cronau","Mototsugu","M",42301
"1986-01-18",487554,"Mitchem","Chikako","M",51234
"1986-11-23",487421,"Gluchowski","Alexius","M",40000
"1986-11-29",487435,"Delaune","Kristof","F",61888
"1986-12-29",487577,"Bottner","Nidapan","F",40000
"1986-09-23",487442,"Dredge","Boutros","F",40000
"1986-02-21",487448,"Poulakidas","Rutger","F",44734
"1986-07-24",487452,"Muniz","Faiza","F",47249
"1986-02-05",487460,"Mitchem","Toong","F",47424
"1986-11-08",487599,"Plavsic","Shai","F",40598
"1986-01-02",487757,"Ramamoorthy","Pascal","F",71524
"1986-06-25",487762,"Alblas","Boriana","M",40000
"1986-11-26",487633,"Zweizig","Foong","F",46182
"1986-02-21",487776,"Bruckman","Hausi","M",50778
"1986-07-14",487642,"Lindenbaum","Mizuhito","M",92135
"1986-09-19",487644,"Gajiwala","Godehard","M",46372
"1986-12-27",487648,"Iwayama","Dharmaraja","M",40000
"1986-04-18",487651,"Cooke","Itzchak","M",40000
"1986-11-18",487658,"Erdi","Boalin","M",41943
"1986-05-18",487663,"Brizzi","Jeane","F",53162
"1986-03-02",487789,"Bellone","Val","F",40000
"1986-05-07",487676,"Munawer","Aksel","M",46485
"1986-06-05",487677,"Kilgour","Danny","M",41772
"1986-09-11",487808,"Borovoy","Pasqua","F",57637
"1986-02-06",487684,"Rahier","Houman","M",40000
"1986-11-29",487685,"Mansanne","Erzsebet","F",73080
"1986-05-21",487831,"Lemarechal","Urs","M",46922
"1986-04-01",487718,"Legleitner","Shirish","M",62062
"1986-02-02",487732,"Iisaku","Masami","M",40069
"1986-11-05",487734,"Pettey","Gina","M",40000
"1986-08-17",487741,"Savasere","Szabolcs","M",55391
"1986-02-06",488026,"Heuser","Kokou","M",41072
"1986-11-06",487749,"Comte","Unal","M",59116
"1986-11-22",488052,"Herber","Makato","F",53912
"1986-09-21",487901,"Attimonelli","Emran","F",40000
"1986-07-14",488057,"Schonegge","Gennady","M",40501
"1986-03-27",487919,"Masaki","Takanari","M",56623
"1986-12-22",488072,"Servi","Hsiangchu","F",40000
"1986-04-12",487932,"Mahnke","Xinan","M",65336
"1986-02-12",487935,"Barriga","Martine","F",57578
"1986-06-14",487944,"Clouatre","Adhemar","F",65506
"1986-07-05",487948,"Keohane","Gritta","M",40830
"1986-09-18",487951,"Plessier","Shuichi","F",60856
"1986-11-14",488093,"Muchinsky","Jiang","M",89316
"1986-08-05",487957,"Fontan","Adamantios","M",59854
"1986-07-08",487966,"Nastansky","Shrikanth","F",42198
"1986-04-07",487974,"Smailagic","Masadi","M",40000
"1986-07-31",488094,"Cangellaris","Shai","F",92029
"1986-11-23",488111,"Giveon","Lucien","F",40000
"1986-03-11",488006,"Tetzlaff","Feipei","F",50398
"1986-02-25",488124,"Iacovou","Christoper","M",52474
"1986-11-27",488133,"Streit","Aleksandar","M",78566
"1986-11-29",488139,"Babu","Subhankar","F",40000
"1986-09-17",488143,"McClure","Constantine","M",40000
"1986-08-05",488157,"Nitto","Adas","F",45087
"1986-11-16",488294,"Sankaranarayanan","Danel","M",66985
"1986-07-26",488164,"Bahk","Kaijung","M",40000
"1986-09-08",488171,"Plessier","Jianwen","M",40000
"1986-12-15",488181,"Delgrande","Aruna","F",66863
"1986-01-15",488185,"Hanratty","Junsik","M",71484
"1986-08-28",488301,"Matzen","Shuzo","M",54082
"1986-01-27",488203,"Bazelow","Erzsebet","M",55533
"1986-07-16",488207,"Ducloy","Arra","F",52499
"1986-09-20",488303,"Brattka","Rosalyn","M",54399
"1986-01-20",488215,"Hammerschmidt","Georgy","M",63500
"1986-06-17",488338,"Pietracaprina","Yaghout","M",44988
"1986-11-03",488222,"Kleiser","Taisook","M",70936
"1986-02-11",488239,"Sadowski","Basant","M",55176
"1986-05-10",488249,"Ciolek","Macha","M",50257
"1986-08-21",488263,"Lamparter","Cristinel","M",66742
"1986-02-01",488354,"Iivonen","Franziska","F",40000
"1986-01-15",488280,"Peak","Fan","F",40000
"1986-12-28",488285,"Plessier","Sorina","F",44331
"1986-03-26",488290,"Kaltofen","Narain","F",43730
"1986-07-28",488365,"Pearson","Amabile","M",40000
"1986-01-30",488382,"Stifter","Bangqing","F",41440
"1986-04-13",488401,"Velasco","Ebru","M",69328
"1986-02-01",488416,"Schiper","Youpyo","M",61986
"1986-08-20",488571,"Impagliazzo","Malu","F",69338
"1986-11-27",488427,"Stafford","Udi","M",62774
"1986-03-09",488428,"Reeken","Sanjiv","M",51604
"1986-05-28",488456,"Vesna","Eran","F",64753
"1986-04-02",488462,"Demizu","Subhrajyoti","M",52052
"1986-06-03",488464,"Rosti","Claudi","F",59504
"1986-06-01",488477,"Matzel","Gregory","M",40000
"1986-01-09",488484,"Lubachevsky","Perry","M",59057
"1986-04-15",488576,"dAstous","Niteen","M",40000
"1986-10-18",488579,"Hagimont","Chaoyi","M",40000
"1986-02-16",488589,"Farrow","Dietrich","M",72321
"1986-01-10",488590,"Bednarek","Xuejun","F",40000
"1986-11-07",488528,"Keirsey","Phuoc","M",66423
"1986-11-26",488529,"Uhrig","Lubomir","M",40000
"1986-11-11",488531,"Dahlbom","Xumin","M",40000
"1986-07-06",488532,"Pezzoli","Youngkon","M",43529
"1986-06-08",488536,"Riexinger","Angus","F",67500
"1986-03-06",488627,"Barvinok","Sven","M",43377
"1986-07-05",488541,"Luck","Raimond","M",64090
"1986-06-09",488642,"Ladret","Luigi","F",40000
"1986-03-23",488655,"Ramsak","Shooichi","F",42730
"1986-02-22",488658,"Orlowski","Alagu","M",40000
"1986-08-03",488746,"Chandrasekhar","Takahiro","M",40000
"1986-02-27",488661,"Verhaegen","Marlo","F",63544
"1986-11-23",488751,"Uludag","Paris","M",40000
"1986-04-19",488678,"Gihr","Hairong","M",40000
"1986-04-24",488763,"Baja","Naftali","M",71738
"1986-05-06",488765,"Erni","Yishay","M",66595
"1986-03-06",488770,"Hopewell","Radhika","M",80082
"1986-10-22",488771,"Siegrist","Khue","F",49993
"1986-10-08",488687,"Attimonelli","Mahmut","M",40000
"1986-03-22",488688,"Bala","Samphel","F",40000
"1986-03-02",488690,"Zhang","Leif","F",59785
"1986-05-14",488803,"Tsunoo","Toong","M",70397
"1986-06-14",488806,"Ranon","Huican","M",40000
"1986-11-20",488809,"Gecseg","Subhrajyoti","M",56131
"1986-01-28",488811,"Simkin","Annemarie","M",40000
"1986-10-23",488833,"Heusch","Eckart","F",40000
"1986-07-02",488842,"Figueira","Haldon","F",74609
"1986-08-23",488852,"Staudhammer","Shen","M",68318
"1986-10-14",488860,"Skrikant","Sukumar","M",49036
"1986-02-02",488862,"Servi","Nimmagadda","F",64335
"1986-10-17",488877,"Baca","Magy","F",64268
"1986-12-14",488972,"Eldridge","Miquel","M",46117
"1986-07-13",488982,"Braunmuhl","Remzi","F",59162
"1986-02-28",488984,"Junet","Kendra","M",68524
"1986-05-26",488882,"Khalil","Kwangsub","M",48769
"1986-05-26",489002,"Nyrup","Xudong","M",40000
"1986-06-22",488903,"Lowrie","Guenter","M",40000
"1986-01-08",489010,"Skrikant","Youngkon","F",40000
"1986-05-14",489011,"Delgrande","Hugh","M",40000
"1986-10-10",489018,"Vesel","Paraskevi","F",46127
"1986-03-27",488923,"Chimia","Tsvetan","M",71809
"1986-08-12",489050,"Pramanik","Jeanna","F",63457
"1986-02-14",489053,"Casley","Adib","M",46490
"1986-11-05",488931,"Sadowski","Arto","M",43987
"1986-01-17",489073,"Roccetti","Navin","M",42011
"1986-02-28",489082,"Munos","Anneli","M",75054
"1986-11-14",488932,"Barvinok","Salvador","M",71593
"1986-10-31",489088,"Perz","Basem","F",40000
"1986-02-16",489228,"Biros","Akemi","F",41561
"1986-11-13",489229,"Worfolk","Valter","F",71632
"1986-04-30",489114,"Felcyn","Muzhong","F",72499
"1986-07-03",489237,"Melichar","Piyawadee","F",63065
"1986-04-03",489243,"Lores","Teiji","M",40000
"1986-05-04",489244,"Kawashima","Leszek","M",61885
"1986-12-31",489146,"Anguita","Deborah","F",55959
"1986-03-27",489246,"Emiris","Shimshon","M",55237
"1986-05-30",489151,"Hoogerwoord","Percy","F",49644
"1986-04-05",489159,"Shiratori","Caolyn","M",40609
"1986-04-16",489256,"Baumann","Isaac","M",62898
"1986-04-03",489178,"Poulakidas","Hideo","M",62091
"1986-04-25",489180,"Boudaillier","Susanne","M",40000
"1986-12-09",489257,"Rissanen","Premal","F",66291
"1986-02-27",489186,"Bratsberg","Berry","M",59309
"1986-08-10",489310,"Chartres","Slavian","M",40000
"1986-08-20",489204,"Peltason","Odoardo","F",40000
"1986-05-01",489224,"Heping","Anoosh","F",83684
"1986-05-24",489226,"Eugenio","Vidya","F",52899
"1986-11-28",489335,"Nivat","Suebskul","M",40000
"1986-12-30",489356,"Burnard","Eckart","F",41451
"1986-09-10",489498,"Demir","Takahito","F",40738
"1986-06-05",489365,"Validov","Adhemar","M",58626
"1986-08-30",489376,"Stemann","Maya","M",55068
"1986-10-03",489385,"Vesel","Xiaoheng","M",72583
"1986-01-14",489499,"Nicolson","Fun","F",86786
"1986-12-30",489503,"Herbst","Hongzhu","M",57837
"1986-03-25",489512,"Kroll","Dhritiman","F",68121
"1986-08-15",489443,"Zultner","Vishv","F",84648
"1986-08-18",489513,"Ghelli","Gadiel","M",87711
"1986-03-24",489525,"Bhattacharjee","Kerhong","M",68264
"1986-06-23",489463,"Gini","Kotesh","M",61595
"1986-04-21",489475,"Beetstra","Kazuhito","F",40000
"1986-05-25",489476,"Teitelbaum","Siamak","F",64742
"1986-06-05",489564,"Rossi","Anwar","F",44275
"1986-08-07",489575,"Woycyznski","Reinhold","M",40000
"1986-05-03",489604,"Kakkar","Perla","F",63995
"1986-05-06",489639,"Antonakopoulos","Frederique","F",64691
"1986-05-21",489612,"Crouzet","Duke","M",40000
"1986-08-12",489644,"Heuter","Vatsa","F",49176
"1986-06-06",489782,"Schnabel","Jiong","F",60818
"1986-03-27",489677,"Gill","Irene","M",40000
"1986-02-06",489682,"Cooman","Candida","M",82232
"1986-04-18",489688,"Fadgyas","Amalendu","M",76911
"1986-07-20",489731,"Gopalakrishnan","Martial","M",40000
"1986-04-20",489800,"McDermid","Yuchang","M",73362
"1986-05-11",489819,"Sigstam","Bezalel","M",52840
"1986-08-27",489823,"Bugrara","Xiaoheng","M",49719
"1986-09-13",489860,"Verhoeff","Paloma","M",71443
"1986-11-25",489866,"Niizuma","Zhigen","M",52696
"1986-09-27",489909,"Kampfer","Amabile","M",40000
"1986-04-14",489873,"Ranze","Doohun","M",54437
"1986-12-31",489883,"Sinitsyn","Bluma","F",40000
"1986-04-11",489927,"Granlund","Deniz","F",40000
"1986-07-08",489932,"Ramsak","Kwee","M",40000
"1986-03-29",489939,"Conti","Karlis","M",54045
"1986-01-24",489885,"Guting","Heng","M",42590
"1986-11-05",489889,"Pillow","Slavian","M",52387
"1986-06-25",489956,"Gomatam","Guttorm","F",48767
"1986-06-03",489890,"Hebert","Bezalel","F",54681
"1986-01-30",489892,"Gruenwald","Houman","F",47709
"1986-04-29",489893,"Niizuma","Yuriy","F",40000
"1986-09-12",489983,"Zuberek","Teruyuki","F",48264
"1986-08-03",490032,"Baek","Yahiko","F",50967
"1986-06-21",489993,"Pena","Satyanarayana","M",46490
"1986-03-28",490012,"Riesenhuber","Rosalie","F",55283
"1986-11-04",490017,"Percebois","Randi","M",40000
"1986-02-06",490022,"Ressouche","Kazuhisa","F",40000
"1986-03-07",490025,"Lung","Aluzio","F",40000
"1986-09-09",490064,"Jayawardene","Uta","F",40000
"1986-07-27",490067,"Thibadeau","Weidon","F",48095
"1986-02-14",490068,"Anido","Kwok","M",75972
"1986-09-16",490070,"Cyre","Holgard","F",40000
"1986-11-07",490071,"Comte","Claudi","M",75526
"1986-08-03",490076,"Pietrzykowski","Jayson","F",43461
"1986-03-27",490078,"Eastman","Alassane","M",52322
"1986-03-29",490172,"Thimonier","Hisao","F",40699
